,month,tas,tas_pi,model,period,region,co2_exp,tas_anom,tas_obs,error,mae
1567,7,24.853305180852658,23.108959878907,MIROC4m,eocene,tropics,1.0,1.744345301945657,,,
1568,7,36.513196059789266,25.007397329023718,COSMOS-landveg-r2413,eocene,tropics,4.0,11.505798730765548,,,
1569,7,34.94353075828724,25.007397329023718,COSMOS-landveg-r2413,eocene,tropics,3.0,9.93613342926352,,,
1570,7,27.14435454147491,25.007397329023718,COSMOS-landveg-r2413,eocene,tropics,1.0,2.1369572124511933,,,
1571,7,31.044442315220806,23.170579921326407,INM-CM4-8,eocene,tropics,6.0,7.873862393894399,,,
1572,7,30.134545898437523,23.942651367187523,HadCM3BL-M2.1aN,eocene,tropics,2.0,6.19189453125,,,
1573,7,34.43526611328127,23.942651367187523,HadCM3BL-M2.1aN,eocene,tropics,3.0,10.49261474609375,,,
1574,7,26.658380126953148,23.942651367187523,HadCM3BL-M2.1aN,eocene,tropics,1.0,2.715728759765625,,,
1575,7,29.907250976562523,24.573205566406273,HadCM3B-M2.1aN,eocene,tropics,2.0,5.33404541015625,,,
1576,7,33.29107055664065,24.573205566406273,HadCM3B-M2.1aN,eocene,tropics,3.0,8.717864990234375,,,
1577,7,26.682092285156273,24.573205566406273,HadCM3B-M2.1aN,eocene,tropics,1.0,2.10888671875,,,
1578,7,32.028512269937664,23.940760274001263,CESM1.2-CAM5,eocene,tropics,3.0,8.0877519959364,,,
1579,7,36.444686995359575,23.940760274001263,CESM1.2-CAM5,eocene,tropics,6.0,12.503926721358312,,,
1580,7,26.509349856881215,23.940760274001263,CESM1.2-CAM5,eocene,tropics,1.0,2.5685895828799516,,,
1581,7,41.47431580350167,23.940760274001263,CESM1.2-CAM5,eocene,tropics,9.0,17.533555529500404,,,
1582,7,27.896508789062523,23.490411376953148,IPSLCM5A2,eocene,tropics,1.5,4.406097412109375,,,
1583,7,32.82854614257815,23.490411376953148,IPSLCM5A2,eocene,tropics,3.0,9.338134765625,,,
1584,7,12.289689323438381,15.397651937251453,INM-CM4-8,lgm,global,,-3.107962613813072,-4.709555752653878,0.6129955726517843,1.6015931388408058
1585,7,11.628248978841896,15.484478732278205,MPI-ESM1-2-LR,lgm,global,,-3.8562297534363097,-4.709555752653878,0.6129955726517843,0.8533259992175681
1586,7,9.660936487670881,15.632892297590331,CESM2-FV2,lgm,global,,-5.97195580991945,-4.709555752653878,0.6129955726517843,1.2624000572655723
1587,7,15.34967223538581,20.25730352243363,INM-CM4-8,lgm,northern_hemisphere,,-4.9076312870478205,-5.468197499003083,0.5235093015008695,0.5605662119552628
1588,7,16.180226088104234,20.324511925782417,MPI-ESM1-2-LR,lgm,northern_hemisphere,,-4.144285837678183,-5.468197499003083,0.5235093015008695,1.3239116613249005
1589,7,15.759963486799336,20.98274769567456,CESM2-FV2,lgm,northern_hemisphere,,-5.222784208875225,-5.468197499003083,0.5235093015008695,0.24541329012785784
1590,7,9.229706411495442,10.538000352073254,INM-CM4-8,lgm,southern_hemisphere,,-1.308293940577812,-3.9509140063043944,0.7024818438026694,2.6426200657265824
1591,7,7.0762718695830245,10.644445538778427,MPI-ESM1-2-LR,lgm,southern_hemisphere,,-3.568173669195403,-3.9509140063043944,0.7024818438026694,0.38274033710899147
1592,7,3.5619094885263394,10.283036899490526,CESM2-FV2,lgm,southern_hemisphere,,-6.721127410964186,-3.9509140063043944,0.7024818438026694,2.770213404659792
1593,7,21.027888666029696,23.17717965175069,INM-CM4-8,lgm,tropics,,-2.149290985720995,-3.164262635921609,0.2919105267442878,1.0149716502006139
1594,7,21.721199808530173,23.768343689997323,MPI-ESM1-2-LR,lgm,tropics,,-2.04714388146715,-3.164262635921609,0.2919105267442878,1.117118754454459
1595,7,19.64755104246393,24.23599629999876,CESM2-FV2,lgm,tropics,,-4.588445257534829,-3.164262635921609,0.2919105267442878,1.42418262161322
1596,7,17.65335761008015,16.195033626231634,NorESM2-LM,lig127k,global,,1.4583239838485156,,,
1597,7,18.14914841035676,16.359422616092502,ACCESS-ESM1-5,lig127k,global,,1.7897257942642568,,,
1598,7,17.735489789971894,16.13554328111576,HadGEM3-GC31-LL,lig127k,global,,1.599946508856135,,,
1599,7,17.102052753323278,15.707668334653533,CESM2,lig127k,global,,1.3943844186697447,,,
1600,7,16.497094927106616,15.397651937251453,INM-CM4-8,lig127k,global,,1.099442989855163,,,
1601,7,16.88358007488324,15.61493945651307,GISS-E2-1-G,lig127k,global,,1.2686406183701706,,,
1602,7,16.321252441406273,14.841363525390648,IPSL-CM6A-LR,lig127k,global,,1.479888916015625,,,
1603,7,17.431549657153994,15.554422343393526,EC-Earth3-LR,lig127k,global,,1.877127313760468,,,
1604,7,17.67211722353113,16.493397401426876,NorESM1-F,lig127k,global,,1.1787198221042559,,,
1605,7,16.095235981961764,15.005779837476439,AWI-ESM-1-1-LR,lig127k,global,,1.0894561444853252,,,
1606,7,15.855560162485062,15.018420634301094,FGOALS-f3-L,lig127k,global,,0.8371395281839682,,,
1607,7,17.698487319873948,16.0226347483557,FGOALS-g3,lig127k,global,,1.6758525715182486,,,
1608,7,23.573531479029555,21.041320697534843,NorESM2-LM,lig127k,northern_hemisphere,,2.5322107814947117,,,
1609,7,23.93842424232099,21.345976931558027,ACCESS-ESM1-5,lig127k,northern_hemisphere,,2.5924473107629638,,,
1610,7,24.254588312048952,21.218161402088242,HadGEM3-GC31-LL,lig127k,northern_hemisphere,,3.03642690996071,,,
1611,7,23.541249047125348,21.2680848340043,CESM2,lig127k,northern_hemisphere,,2.273164213121049,,,
1612,7,22.230877320914942,20.25730352243363,INM-CM4-8,lig127k,northern_hemisphere,,1.9735737984813113,,,
1613,7,22.49749180273716,20.260315571198987,GISS-E2-1-G,lig127k,northern_hemisphere,,2.2371762315381716,,,
1614,7,23.102532958984398,20.361718750000023,IPSL-CM6A-LR,lig127k,northern_hemisphere,,2.740814208984375,,,
1615,7,22.80513534780158,19.546850075203167,EC-Earth3-LR,lig127k,northern_hemisphere,,3.258285272598414,,,
1616,7,23.69018839945784,21.66115582432718,NorESM1-F,lig127k,northern_hemisphere,,2.029032575130657,,,
1617,7,21.945568782743464,20.38228232174606,AWI-ESM-1-1-LR,lig127k,northern_hemisphere,,1.5632864609974035,,,
1618,7,21.72365536902248,20.0767762434416,FGOALS-f3-L,lig127k,northern_hemisphere,,1.646879125580881,,,
1619,7,23.114366300889344,20.530119385661692,FGOALS-g3,lig127k,northern_hemisphere,,2.584246915227652,,,
1620,7,11.733183741115397,11.348746554912736,NorESM2-LM,lig127k,southern_hemisphere,,0.38443718620266054,,,
1621,7,12.544341528085681,11.584155046194041,ACCESS-ESM1-5,lig127k,southern_hemisphere,,0.9601864818916397,,,
1622,7,11.216391267904157,11.052925160152483,HadGEM3-GC31-LL,lig127k,southern_hemisphere,,0.16346610775167392,,,
1623,7,10.662856459525301,10.147251835307486,CESM2,lig127k,southern_hemisphere,,0.5156046242178149,,,
1624,7,10.763312533301303,10.538000352073254,INM-CM4-8,lig127k,southern_hemisphere,,0.2253121812280483,,,
1625,7,11.269668347028642,10.96956334182181,GISS-E2-1-G,lig127k,southern_hemisphere,,0.3001050052068308,,,
1626,7,9.715264892578148,9.519464111328148,IPSL-CM6A-LR,lig127k,southern_hemisphere,,0.19580078125,,,
1627,7,12.057963966500552,11.561994611578825,EC-Earth3-LR,lig127k,southern_hemisphere,,0.49596935492172634,,,
1628,7,11.654046047586803,11.325638978511336,NorESM1-F,lig127k,southern_hemisphere,,0.32840706907546746,,,
1629,7,10.244903181183247,9.62927735321125,AWI-ESM-1-1-LR,lig127k,southern_hemisphere,,0.6156258279719964,,,
1630,7,9.987464955938776,9.960065025151891,FGOALS-f3-L,lig127k,southern_hemisphere,,0.027399930786884852,,,
1631,7,12.282608338864748,11.515150111054993,FGOALS-g3,lig127k,southern_hemisphere,,0.7674582278097546,,,
1632,7,25.347357172354066,24.441679046128456,NorESM2-LM,lig127k,tropics,,0.9056781262256095,,,
1633,7,25.45166348045683,24.60876081388153,ACCESS-ESM1-5,lig127k,tropics,,0.8429026665752986,,,
1634,7,25.411428943157375,24.51111571647067,HadGEM3-GC31-LL,lig127k,tropics,,0.9003132266867055,,,
1635,7,25.07959991500502,24.319259918718103,CESM2,lig127k,tropics,,0.7603399962869162,,,
1636,7,23.87938810518432,23.17717965175069,INM-CM4-8,lig127k,tropics,,0.7022084534336273,,,
1637,7,25.53675105952391,24.871096096973986,GISS-E2-1-G,lig127k,tropics,,0.6656549625499224,,,
1638,7,23.833245849609398,23.113977050781273,IPSL-CM6A-LR,lig127k,tropics,,0.719268798828125,,,
1639,7,24.15380981131449,23.172645369181396,EC-Earth3-LR,lig127k,tropics,,0.9811644421330925,,,
1640,7,25.06940371990555,24.398273146584074,NorESM1-F,lig127k,tropics,,0.6711305733214772,,,
1641,7,23.643574292888445,23.084523033959954,AWI-ESM-1-1-LR,lig127k,tropics,,0.5590512589284913,,,
1642,7,23.832248351871385,23.36165888967213,FGOALS-f3-L,lig127k,tropics,,0.470589462199257,,,
1643,7,24.94850451612666,24.225363882595786,FGOALS-g3,lig127k,tropics,,0.7231406335308748,,,
1644,7,16.293661042892722,16.195033626231634,NorESM2-LM,midHolocene,global,,0.09862741666108832,,,
1645,7,16.32243482095447,16.359422616092502,ACCESS-ESM1-5,midHolocene,global,,-0.03698779513803174,,,
1646,7,15.92739390357383,16.13554328111576,HadGEM3-GC31-LL,midHolocene,global,,-0.20814937754192897,,,
1647,7,15.863560563758824,15.707668334653533,CESM2,midHolocene,global,,0.15589222910529088,,,
1648,7,15.319170755260814,15.397651937251453,INM-CM4-8,midHolocene,global,,-0.07848118199063947,,,
1649,7,15.395719705332965,15.484478732278205,MPI-ESM1-2-LR,midHolocene,global,,-0.0887590269452403,,,
1650,7,15.447617992558719,15.61493945651307,GISS-E2-1-G,midHolocene,global,,-0.16732146395435166,,,
1651,7,15.736287715868343,15.651932084625344,MRI-ESM2-0,midHolocene,global,,0.0843556312429996,,,
1652,7,14.731103515625023,14.841363525390648,IPSL-CM6A-LR,midHolocene,global,,-0.110260009765625,,,
1653,7,15.74715288554944,15.554422343393526,EC-Earth3-LR,midHolocene,global,,0.192730542155914,,,
1654,7,16.43349464233779,16.493397401426876,NorESM1-F,midHolocene,global,,-0.05990275908908416,,,
1655,7,14.802525625730254,15.005779837476439,AWI-ESM-1-1-LR,midHolocene,global,,-0.2032542117461844,,,
1656,7,14.885894774932865,15.018420634301094,FGOALS-f3-L,midHolocene,global,,-0.13252585936822925,,,
1657,7,16.176678614909918,16.0226347483557,FGOALS-g3,midHolocene,global,,0.1540438665542183,,,
1658,7,15.67934333446749,15.866316055706534,NESM3,midHolocene,global,,-0.1869727212390444,,,
1659,7,21.4991328024185,21.041320697534843,NorESM2-LM,midHolocene,northern_hemisphere,,0.45781210488365787,,,
1660,7,21.63230324603296,21.345976931558027,ACCESS-ESM1-5,midHolocene,northern_hemisphere,,0.28632631447493395,,,
1661,7,21.416258163760517,21.218161402088242,HadGEM3-GC31-LL,midHolocene,northern_hemisphere,,0.19809676167227508,,,
1662,7,21.747664993805074,21.2680848340043,CESM2,midHolocene,northern_hemisphere,,0.4795801598007756,,,
1663,7,20.470019962932497,20.25730352243363,INM-CM4-8,midHolocene,northern_hemisphere,,0.21271644049886618,,,
1664,7,20.430186437763155,20.324511925782417,MPI-ESM1-2-LR,midHolocene,northern_hemisphere,,0.1056745119807374,,,
1665,7,20.49031914075016,20.260315571198987,GISS-E2-1-G,midHolocene,northern_hemisphere,,0.2300035695511724,,,
1666,7,21.80065934698439,21.470857209565736,MRI-ESM2-0,midHolocene,northern_hemisphere,,0.3298021374186533,,,
1667,7,20.637322998046898,20.361718750000023,IPSL-CM6A-LR,midHolocene,northern_hemisphere,,0.275604248046875,,,
1668,7,20.13911218169102,19.546850075203167,EC-Earth3-LR,midHolocene,northern_hemisphere,,0.5922621064878513,,,
1669,7,21.866851754435686,21.66115582432718,NorESM1-F,midHolocene,northern_hemisphere,,0.2056959301085044,,,
1670,7,20.274247738348947,20.38228232174606,AWI-ESM-1-1-LR,midHolocene,northern_hemisphere,,-0.10803458339711369,,,
1671,7,20.256191247054915,20.0767762434416,FGOALS-f3-L,midHolocene,northern_hemisphere,,0.17941500361331464,,,
1672,7,21.21133674537066,20.530119385661692,FGOALS-g3,midHolocene,northern_hemisphere,,0.6812173597089668,,,
1673,7,21.37772179748356,21.362668113569896,NESM3,midHolocene,northern_hemisphere,,0.015053683913663463,,,
1674,7,11.088189283350403,11.348746554912736,NorESM2-LM,midHolocene,southern_hemisphere,,-0.2605572715623339,,,
1675,7,11.212318338804607,11.584155046194041,ACCESS-ESM1-5,midHolocene,southern_hemisphere,,-0.3718367073894342,,,
1676,7,10.43852964339635,11.052925160152483,HadGEM3-GC31-LL,midHolocene,southern_hemisphere,,-0.614395516756133,,,
1677,7,9.97945613371786,10.147251835307486,CESM2,midHolocene,southern_hemisphere,,-0.16779570158962542,,,
1678,7,10.16832154759095,10.538000352073254,INM-CM4-8,midHolocene,southern_hemisphere,,-0.36967880448230517,,,
1679,7,10.361252972908119,10.644445538778427,MPI-ESM1-2-LR,midHolocene,southern_hemisphere,,-0.2831925658703085,,,
1680,7,10.404916844366369,10.96956334182181,GISS-E2-1-G,midHolocene,southern_hemisphere,,-0.5646464974554419,,,
1681,7,9.671916084748489,9.833006959680347,MRI-ESM2-0,midHolocene,southern_hemisphere,,-0.16109087493185825,,,
1682,7,9.015832519531273,9.519464111328148,IPSL-CM6A-LR,midHolocene,southern_hemisphere,,-0.503631591796875,,,
1683,7,11.35519358940212,11.561994611578825,EC-Earth3-LR,midHolocene,southern_hemisphere,,-0.20680102217670537,,,
1684,7,11.000137530225118,11.325638978511336,NorESM1-F,midHolocene,southern_hemisphere,,-0.32550144828621796,,,
1685,7,9.33080351311446,9.62927735321125,AWI-ESM-1-1-LR,midHolocene,southern_hemisphere,,-0.2984738400967899,,,
1686,7,9.515598302802175,9.960065025151891,FGOALS-f3-L,midHolocene,southern_hemisphere,,-0.4444667223497163,,,
1687,7,11.142020484454576,11.515150111054993,FGOALS-g3,midHolocene,southern_hemisphere,,-0.3731296266004165,,,
1688,7,9.980964871456933,10.369963997847947,NESM3,midHolocene,southern_hemisphere,,-0.3889991263910133,,,
1689,7,24.286891291579707,24.441679046128456,NorESM2-LM,midHolocene,tropics,,-0.1547877545487495,,,
1690,7,24.149051701519625,24.60876081388153,ACCESS-ESM1-5,midHolocene,tropics,,-0.4597091123619066,,,
1691,7,24.00246912792494,24.51111571647067,HadGEM3-GC31-LL,midHolocene,tropics,,-0.5086465885457301,,,
1692,7,24.135181272881653,24.319259918718103,CESM2,midHolocene,tropics,,-0.1840786458364505,,,
1693,7,22.839878645841395,23.17717965175069,INM-CM4-8,midHolocene,tropics,,-0.33730100590929624,,,
1694,7,23.38527339235594,23.768343689997323,MPI-ESM1-2-LR,midHolocene,tropics,,-0.3830702976413818,,,
1695,7,24.430483311732246,24.871096096973986,GISS-E2-1-G,midHolocene,tropics,,-0.44061278524173986,,,
1696,7,24.072304298759093,24.38453628081686,MRI-ESM2-0,midHolocene,tropics,,-0.31223198205776725,,,
1697,7,22.707177734375023,23.113977050781273,IPSL-CM6A-LR,midHolocene,tropics,,-0.40679931640625,,,
1698,7,23.00248047312607,23.172645369181396,EC-Earth3-LR,midHolocene,tropics,,-0.1701648960553257,,,
1699,7,24.142335626780493,24.398273146584074,NorESM1-F,midHolocene,tropics,,-0.2559375198035809,,,
1700,7,22.66096082775863,23.084523033959954,AWI-ESM-1-1-LR,midHolocene,tropics,,-0.4235622062013249,,,
1701,7,22.940786479779092,23.36165888967213,FGOALS-f3-L,midHolocene,tropics,,-0.4208724098930361,,,
1702,7,23.839364456165526,24.225363882595786,FGOALS-g3,midHolocene,tropics,,-0.38599942643026,,,
1703,7,23.73773136111987,24.098510525223446,NESM3,midHolocene,tropics,,-0.360779164103576,,,
1704,7,21.129655134040263,16.13554328111576,HadGEM3-GC31-LL,midPliocene-eoi400,global,,4.9941118529245045,,,
1705,7,21.18496275505896,15.707668334653533,CESM2,midPliocene-eoi400,global,,5.477294420405428,,,
1706,7,17.697927584317426,15.61493945651307,GISS-E2-1-G,midPliocene-eoi400,global,,2.082988127804356,,,
1707,7,18.129174804687523,14.841363525390648,IPSL-CM6A-LR,midPliocene-eoi400,global,,3.287811279296875,,,
1708,7,20.456879015092284,15.554422343393526,EC-Earth3-LR,midPliocene-eoi400,global,,4.902456671698758,,,
1709,7,18.31538428364854,16.493397401426876,NorESM1-F,midPliocene-eoi400,global,,1.8219868822216654,,,
1710,7,26.753987230331745,21.218161402088242,HadGEM3-GC31-LL,midPliocene-eoi400,northern_hemisphere,,5.535825828243503,,,
1711,7,27.163649004541412,21.2680848340043,CESM2,midPliocene-eoi400,northern_hemisphere,,5.895564170537114,,,
1712,7,21.737957612897844,20.260315571198987,GISS-E2-1-G,midPliocene-eoi400,northern_hemisphere,,1.4776420416988572,,,
1713,7,23.742761230468773,20.361718750000023,IPSL-CM6A-LR,midPliocene-eoi400,northern_hemisphere,,3.38104248046875,,,
1714,7,25.417066630820784,19.546850075203167,EC-Earth3-LR,midPliocene-eoi400,northern_hemisphere,,5.870216555617617,,,
1715,7,23.50075088073993,21.66115582432718,NorESM1-F,midPliocene-eoi400,northern_hemisphere,,1.8395950564127475,,,
1716,7,15.505323037759581,11.052925160152483,HadGEM3-GC31-LL,midPliocene-eoi400,southern_hemisphere,,4.452397877607098,,,
1717,7,15.206276505580263,10.147251835307486,CESM2,midPliocene-eoi400,southern_hemisphere,,5.059024670272777,,,
1718,7,13.657897555732347,10.96956334182181,GISS-E2-1-G,midPliocene-eoi400,southern_hemisphere,,2.6883342139105366,,,
1719,7,12.690270996093773,9.519464111328148,IPSL-CM6A-LR,midPliocene-eoi400,southern_hemisphere,,3.170806884765625,,,
1720,7,15.496691399358326,11.561994611578825,EC-Earth3-LR,midPliocene-eoi400,southern_hemisphere,,3.934696787779501,,,
1721,7,13.130017686539816,11.325638978511336,NorESM1-F,midPliocene-eoi400,southern_hemisphere,,1.80437870802848,,,
1722,7,28.207999974235804,24.51111571647067,HadGEM3-GC31-LL,midPliocene-eoi400,tropics,,3.6968842577651344,,,
1723,7,27.928036810049207,24.319259918718103,CESM2,midPliocene-eoi400,tropics,,3.608776891331104,,,
1724,7,25.995430882451217,24.871096096973986,GISS-E2-1-G,midPliocene-eoi400,tropics,,1.124334785477231,,,
1725,7,25.252618408203148,23.113977050781273,IPSL-CM6A-LR,midPliocene-eoi400,tropics,,2.138641357421875,,,
1726,7,26.33484677652524,23.172645369181396,EC-Earth3-LR,midPliocene-eoi400,tropics,,3.1622014073438436,,,
1727,7,25.45492603915119,24.398273146584074,NorESM1-F,midPliocene-eoi400,tropics,,1.056652892567115,,,
1728,8,22.620566047265697,12.697348650677554,NorESM1-F,eocene,global,2.0,9.923217396588143,,,
1729,8,25.481182989729007,12.697348650677554,NorESM1-F,eocene,global,4.0,12.783834339051452,,,
1730,8,23.641742184684517,17.478335966170732,GFDL-CM2.1,eocene,global,2.0,6.163406218513785,,,
1731,8,28.10011031306442,17.478335966170732,GFDL-CM2.1,eocene,global,4.0,10.621774346893687,,,
1732,8,25.95793653386403,17.478335966170732,GFDL-CM2.1,eocene,global,3.0,8.479600567693296,,,
1733,8,31.03381473551167,17.478335966170732,GFDL-CM2.1,eocene,global,6.0,13.555478769340937,,,
1734,8,20.271479849250966,17.478335966170732,GFDL-CM2.1,eocene,global,1.0,2.7931438830802335,,,
1735,8,21.694047800976648,14.627463330680541,MIROC4m,eocene,global,2.0,7.066584470296107,,,
1736,8,24.683453443399003,14.627463330680541,MIROC4m,eocene,global,3.0,10.055990112718462,,,
1737,8,17.89403019248175,14.627463330680541,MIROC4m,eocene,global,1.0,3.266566861801209,,,
1738,8,28.149860453043914,15.654326677881102,COSMOS-landveg-r2413,eocene,global,4.0,12.495533775162812,,,
1739,8,26.401692569709837,15.654326677881102,COSMOS-landveg-r2413,eocene,global,3.0,10.747365891828736,,,
1740,8,18.484891673744812,15.654326677881102,COSMOS-landveg-r2413,eocene,global,1.0,2.8305649958637105,,,
1741,8,24.402274602450404,15.094596121855147,INM-CM4-8,eocene,global,6.0,9.307678480595257,,,
1742,8,22.640191650390648,15.295709228515648,HadCM3BL-M2.1aN,eocene,global,2.0,7.344482421875,,,
1743,8,27.691186523437523,15.295709228515648,HadCM3BL-M2.1aN,eocene,global,3.0,12.395477294921875,,,
1744,8,18.256890869140648,15.295709228515648,HadCM3BL-M2.1aN,eocene,global,1.0,2.961181640625,,,
1745,8,22.391900634765648,15.707421875000023,HadCM3B-M2.1aN,eocene,global,2.0,6.684478759765625,,,
1746,8,26.346551513671898,15.707421875000023,HadCM3B-M2.1aN,eocene,global,3.0,10.639129638671875,,,
1747,8,18.554986572265648,15.707421875000023,HadCM3B-M2.1aN,eocene,global,1.0,2.847564697265625,,,
1748,8,25.95516725827855,15.0483427286037,CESM1.2-CAM5,eocene,global,3.0,10.90682452967485,,,
1749,8,30.718228304427498,15.0483427286037,CESM1.2-CAM5,eocene,global,6.0,15.669885575823798,,,
1750,8,19.49252168785108,15.0483427286037,CESM1.2-CAM5,eocene,global,1.0,4.444178959247381,,,
1751,8,36.36037485943268,15.0483427286037,CESM1.2-CAM5,eocene,global,9.0,21.31203213082898,,,
1752,8,20.917138671875023,15.241510009765648,IPSLCM5A2,eocene,global,1.5,5.675628662109375,,,
1753,8,26.364251708984398,15.241510009765648,IPSLCM5A2,eocene,global,3.0,11.12274169921875,,,
1754,8,26.76192068654609,8.730158924713066,NorESM1-F,eocene,northern_hemisphere,2.0,18.031761761833025,,,
1755,8,30.00292785750503,8.730158924713066,NorESM1-F,eocene,northern_hemisphere,4.0,21.272768932791962,,,
1756,8,28.42317561902007,22.370891609576574,GFDL-CM2.1,eocene,northern_hemisphere,2.0,6.052284009443497,,,
1757,8,33.05860255416337,22.370891609576574,GFDL-CM2.1,eocene,northern_hemisphere,4.0,10.687710944586797,,,
1758,8,30.74640463436606,22.370891609576574,GFDL-CM2.1,eocene,northern_hemisphere,3.0,8.375513024789484,,,
1759,8,36.28659975499943,22.370891609576574,GFDL-CM2.1,eocene,northern_hemisphere,6.0,13.915708145422855,,,
1760,8,25.06778125845608,22.370891609576574,GFDL-CM2.1,eocene,northern_hemisphere,1.0,2.6968896488795053,,,
1761,8,26.507760926544563,20.4242451247718,MIROC4m,eocene,northern_hemisphere,2.0,6.083515801772762,,,
1762,8,29.551055344219037,20.4242451247718,MIROC4m,eocene,northern_hemisphere,3.0,9.126810219447236,,,
1763,8,22.60730529971096,20.4242451247718,MIROC4m,eocene,northern_hemisphere,1.0,2.1830601749391576,,,
1764,8,32.60234800550268,20.568319402023747,COSMOS-landveg-r2413,eocene,northern_hemisphere,4.0,12.03402860347893,,,
1765,8,30.49612044722909,20.568319402023747,COSMOS-landveg-r2413,eocene,northern_hemisphere,3.0,9.927801045205342,,,
1766,8,22.817469157675248,20.568319402023747,COSMOS-landveg-r2413,eocene,northern_hemisphere,1.0,2.2491497556515014,,,
1767,8,27.551538544600874,19.855574961827926,INM-CM4-8,eocene,northern_hemisphere,6.0,7.695963582772947,,,
1768,8,27.638208007812523,20.587030029296898,HadCM3BL-M2.1aN,eocene,northern_hemisphere,2.0,7.051177978515625,,,
1769,8,33.27272949218752,20.587030029296898,HadCM3BL-M2.1aN,eocene,northern_hemisphere,3.0,12.685699462890625,,,
1770,8,23.431024169921898,20.587030029296898,HadCM3BL-M2.1aN,eocene,northern_hemisphere,1.0,2.843994140625,,,
1771,8,26.503533935546898,20.927636718750023,HadCM3B-M2.1aN,eocene,northern_hemisphere,2.0,5.575897216796875,,,
1772,8,30.700891113281273,20.927636718750023,HadCM3B-M2.1aN,eocene,northern_hemisphere,3.0,9.77325439453125,,,
1773,8,22.629296875000023,20.927636718750023,HadCM3B-M2.1aN,eocene,northern_hemisphere,1.0,1.70166015625,,,
1774,8,30.27577413375178,20.40061835515462,CESM1.2-CAM5,eocene,northern_hemisphere,3.0,9.875155778597161,,,
1775,8,35.50755482524812,20.40061835515462,CESM1.2-CAM5,eocene,northern_hemisphere,6.0,15.106936470093501,,,
1776,8,23.393195936730365,20.40061835515462,CESM1.2-CAM5,eocene,northern_hemisphere,1.0,2.9925775815757447,,,
1777,8,41.26005025750305,20.40061835515462,CESM1.2-CAM5,eocene,northern_hemisphere,9.0,20.859431902348433,,,
1778,8,25.796319580078148,21.109216308593773,IPSLCM5A2,eocene,northern_hemisphere,1.5,4.687103271484375,,,
1779,8,31.422692871093773,21.109216308593773,IPSLCM5A2,eocene,northern_hemisphere,3.0,10.3134765625,,,
1780,8,18.47921140795279,16.664538376611915,NorESM1-F,eocene,southern_hemisphere,2.0,1.8146730313408739,,,
1781,8,20.95943812192013,16.664538376611915,NorESM1-F,eocene,southern_hemisphere,4.0,4.294899745308214,,,
1782,8,18.860308750362947,12.585780322779101,GFDL-CM2.1,eocene,southern_hemisphere,2.0,6.274528427583846,,,
1783,8,23.141618071978485,12.585780322779101,GFDL-CM2.1,eocene,southern_hemisphere,4.0,10.555837749199384,,,
1784,8,21.169468433375584,12.585780322779101,GFDL-CM2.1,eocene,southern_hemisphere,3.0,8.583688110596484,,,
1785,8,25.781029716037665,12.585780322779101,GFDL-CM2.1,eocene,southern_hemisphere,6.0,13.195249393258564,,,
1786,8,15.475178440061256,12.585780322779101,GFDL-CM2.1,eocene,southern_hemisphere,1.0,2.8893981172821555,,,
1787,8,16.880334675404413,8.830681536582176,MIROC4m,eocene,southern_hemisphere,2.0,8.049653138822237,,,
1788,8,19.815851542577093,8.830681536582176,MIROC4m,eocene,southern_hemisphere,3.0,10.985170005994917,,,
1789,8,13.180755085254077,8.830681536582176,MIROC4m,eocene,southern_hemisphere,1.0,4.350073548671901,,,
1790,8,23.69737290061846,10.740333953770232,COSMOS-landveg-r2413,eocene,southern_hemisphere,4.0,12.957038946848229,,,
1791,8,22.307264692226568,10.740333953770232,COSMOS-landveg-r2413,eocene,southern_hemisphere,3.0,11.566930738456335,,,
1792,8,14.15231418984746,10.740333953770232,COSMOS-landveg-r2413,eocene,southern_hemisphere,1.0,3.411980236077227,,,
1793,8,21.25301066034467,10.333617281899649,INM-CM4-8,eocene,southern_hemisphere,6.0,10.919393378445022,,,
1794,8,18.038323974609398,10.422052001953148,HadCM3BL-M2.1aN,eocene,southern_hemisphere,2.0,7.61627197265625,,,
1795,8,22.476403808593773,10.422052001953148,HadCM3BL-M2.1aN,eocene,southern_hemisphere,3.0,12.054351806640625,,,
1796,8,13.493981933593773,10.422052001953148,HadCM3BL-M2.1aN,eocene,southern_hemisphere,1.0,3.071929931640625,,,
1797,8,18.674493408203148,10.929132080078148,HadCM3B-M2.1aN,eocene,southern_hemisphere,2.0,7.745361328125,,,
1798,8,22.371972656250023,10.929132080078148,HadCM3B-M2.1aN,eocene,southern_hemisphere,3.0,11.442840576171875,,,
1799,8,14.883752441406273,10.929132080078148,HadCM3B-M2.1aN,eocene,southern_hemisphere,1.0,3.954620361328125,,,
1800,8,21.634560382772804,9.69606710202288,CESM1.2-CAM5,eocene,southern_hemisphere,3.0,11.938493280749924,,,
1801,8,25.928901783573735,9.69606710202288,CESM1.2-CAM5,eocene,southern_hemisphere,6.0,16.232834681550855,,,
1802,8,15.591847438939055,9.69606710202288,CESM1.2-CAM5,eocene,southern_hemisphere,1.0,5.895780336916175,,,
1803,8,31.460699461332524,9.69606710202288,CESM1.2-CAM5,eocene,southern_hemisphere,9.0,21.764632359309644,,,
1804,8,16.069635009765648,9.407037353515648,IPSLCM5A2,eocene,southern_hemisphere,1.5,6.66259765625,,,
